weight_decay,num_layers_temporal,num_layers_spatial,nhead_temporal,nhead_spatial,learning_rate,dropout_rate,dim_feedforward,d_model,batch_size,scheduler_type,pct_start,aug_p,aug_channel_dropout,aug_mixup_alpha,aug_noise_std,aug_magnitude_range,aug_stretch_range,MAE,MSE,RMSE,R2,total_params,epochs_trained,overfit_ratio,best_val_loss,time_seconds,iteration
0.005,4,3,8,8,0.0003,0.25,1024,160,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.29790906397383504,0.27881645795943166,0.5280307358094145,0.925026206592325,3034818,23,0.9961708437471388,0.282437669497545,191.00118398666382,67
0.005,1,2,4,8,0.0003,0.25,512,64,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.33708884691856716,0.28117650889732443,0.5302607932869678,0.9243915884899929,290050,25,0.9828748781889651,0.28481794217432344,105.67923760414124,88
0.005,4,3,4,4,0.0003,0.25,1024,160,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.2924647587112082,0.28132760279101143,0.5304032454567105,0.9243509593160433,3034818,28,2.1057945989970843,0.28781789246574885,226.35838723182678,37
0.005,2,2,8,8,0.0003,0.25,512,160,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.3117852144037825,0.28157157446644415,0.5306331825908027,0.9242853552906386,1222786,26,,,126.86293530464172,141
0.005,1,3,2,8,0.0003,0.25,512,128,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.31261511718549406,0.28171462744506354,0.5307679600777194,0.924246888320131,1241730,29,2.2933933063862098,0.28570741065355143,165.69599270820618,80
0.005,1,2,8,8,0.0003,0.25,1024,128,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.29140198316546373,0.2817797194687466,0.53082927525594,0.9242293850637888,1108482,46,6.339469327607108,0.2866436995884483,205.87086391448975,73
0.005,2,2,8,4,0.0003,0.25,1024,128,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.30318925557732135,0.28224360752464284,0.5312660421339226,0.924104645485926,1108482,28,2.0372241096871875,0.30642976894672885,128.7427306175232,49
0.005,1,3,4,4,0.0003,0.25,256,160,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.2947693468600579,0.28369570449145703,0.5326309270887836,0.9237141763622788,1553570,30,2.804372008735907,0.287437429304241,180.92877554893494,21
0.005,2,4,8,4,0.0003,0.25,1024,96,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.3213640433449049,0.2839869888306473,0.5329042961270319,0.9236358499534678,1426242,28,,,199.9411244392395,11
0.005,2,3,2,4,0.0003,0.25,1024,128,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.2997481605888128,0.2842645100418494,0.5331646181451366,0.9235612244521356,1636482,22,0.8381580692705002,0.30360366780106857,132.70537042617798,24
0.005,3,3,8,8,0.0003,0.25,1024,96,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.35074354782456846,0.2842981792273775,0.5331961920600873,0.9235521708023673,1079138,22,0.7634640410216332,0.2874391431680588,133.37649178504944,94
0.005,2,2,8,4,0.0003,0.25,512,64,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.30160137404638937,0.2849844010615893,0.5338393026572597,0.923367645633349,290050,24,1.0108985442626923,0.30000566598824424,103.09555196762085,138
0.005,1,2,2,4,0.0003,0.25,512,160,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.31307909214040525,0.2855441481665151,0.5343633110221127,0.9232171295407469,1222786,28,2.0074608078180822,0.2973486229810872,142.36453485488892,2
0.005,3,4,8,4,0.0003,0.25,1024,160,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.3048960951742369,0.2863106545311198,0.5350800449756278,0.923011015847724,3034818,26,1.5349106931963654,0.29015863788050766,209.11796498298645,140
0.005,3,4,2,8,0.0003,0.25,512,64,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.2953568557205946,0.2864819955804419,0.535240128895846,0.9229649422101485,555906,23,0.9484378702269363,0.3028562737468124,147.00445175170898,150
0.005,4,4,8,8,0.0003,0.25,512,96,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.2979386348848896,0.2868708482722464,0.5356032564055659,0.9228603796545708,1030978,28,1.7411567378899102,0.29427870887835406,193.34751558303833,149
0.005,4,4,2,4,0.0003,0.25,512,96,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.3300743030324656,0.28756931421151877,0.5362548966783602,0.9226725620435999,1030978,21,0.22251692316331598,0.30163102364705546,143.86223483085632,6
0.005,1,2,2,8,0.0003,0.25,256,160,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.2965265075761129,0.2876934789005976,0.5363706543991735,0.9226391741373922,1058434,32,,,149.38613891601562,132
0.005,4,2,4,4,0.0003,0.25,256,128,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.31832153307206634,0.288368695697092,0.5369997166638842,0.9224576082249053,1374978,24,1.2361333076992151,0.29949887901745786,159.1924707889557,78
0.005,3,2,2,4,0.0003,0.25,512,96,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.30526395626982084,0.2889457426225469,0.5375367360679146,0.922302440207593,782690,30,2.203558082311066,0.2921196714233655,165.18945384025574,127
0.005,2,3,8,8,0.0003,0.25,1024,96,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.31354859249759953,0.28930749443360854,0.5378731211295175,0.9222051650834993,1079138,22,0.774637319349365,0.3007893262069116,131.61394238471985,135
0.005,3,3,8,4,0.0003,0.25,1024,160,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.3098469612005503,0.289514207547682,0.538065244694063,0.92214957989164,2293154,24,1.188079480844475,0.29356301675724605,155.05945873260498,55
0.005,1,3,2,4,0.0003,0.25,512,64,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.29528408168637477,0.29030442401188594,0.5387990571742735,0.9219370905487648,422978,40,3.311711950339322,0.3066019288860178,200.84290766716003,114
0.005,4,4,2,4,0.0003,0.25,256,160,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.3032499448118448,0.2913581147390545,0.5397759857006001,0.9216537529313499,2048706,28,2.296133886020639,0.2946315049566189,209.16554498672485,22
0.005,3,2,4,8,0.0003,0.25,1024,160,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.29935707703715686,0.2930753034234708,0.5413642982534689,0.921192000599333,2293154,29,2.607924982492981,0.30073009565114883,189.02517914772034,76
0.005,3,3,2,4,0.0003,0.25,1024,160,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.3326567519152871,0.2937758658442606,0.5420109462402587,0.9210036192441222,2293154,22,0.8873058800391281,0.30201391126773275,144.51042675971985,101
0.005,4,3,8,8,0.0003,0.25,256,64,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.30906828506634104,0.2941685929568289,0.5423731123099935,0.9208980148561361,423810,29,1.8095227492088863,0.2990101693529253,189.55869936943054,17
0.005,2,4,4,8,0.0003,0.25,1024,128,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.3802846349717662,0.2943925480618397,0.5425795315544438,0.920837793289954,2164482,21,0.24057589005857913,0.29669297247431997,157.01193594932556,81
0.005,3,2,2,8,0.0003,0.25,512,64,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.29334183510228024,0.2953149871974339,0.5434289164163367,0.9205897492480443,422978,35,2.796900771615014,0.31088899800669895,178.55316591262817,97
0.005,2,2,4,8,0.0003,0.25,1024,128,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.3015798901356729,0.2956478246987193,0.5437350684834659,0.9205002491868128,1108482,29,2.426594244483104,0.31935403869953355,139.34667825698853,10
0.005,4,4,2,4,0.0003,0.25,1024,160,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.30201756805981894,0.298317817840278,0.5461847836037526,0.9197822875727095,3034818,27,2.1300591765510126,0.31143304643410535,213.38590240478516,115
0.005,3,4,4,4,0.0003,0.25,512,160,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.3220717492435583,0.2984574831098219,0.5463126239707645,0.9197447315577538,2377410,21,0.2696953809093429,0.3042444091606033,160.62650227546692,95
0.005,2,2,8,4,0.0003,0.25,512,160,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.3324438447512613,0.29925830804092995,0.5470450694786765,0.919529389596307,1222786,23,1.133255386366295,0.3072711826902266,115.53236317634583,16
0.005,3,3,8,8,0.0003,0.25,1024,160,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.3077950119976253,0.2993117067140712,0.5470938737676297,0.9195150306839328,2293154,24,1.212123039596677,0.3046348321140483,158.48787021636963,105
0.005,4,2,2,4,0.0003,0.25,1024,160,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.32060759048646814,0.3002183453023529,0.547921842330047,0.9192712354119079,3034818,22,0.8700774477278145,0.31806205592026676,177.29660558700562,143
0.005,3,4,2,4,0.0003,0.25,256,128,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.31478554422085836,0.3013779038534465,0.5489789648551632,0.9189594299184659,1374978,25,1.5677037382138324,0.31161722362443905,174.00214910507202,72
0.005,2,2,2,8,0.0003,0.25,512,64,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.3134908330278654,0.30171676379705686,0.549287505589793,0.9188683104214594,290050,26,1.2339494921863918,0.31946792704041344,108.71782732009888,118
0.005,2,4,2,4,0.0003,0.25,512,128,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.2897028980884486,0.30228058468673724,0.5498004953496652,0.9187166988874373,1638146,30,2.8376254368423957,0.30575338878626224,208.88788104057312,92
0.005,1,2,8,4,0.0003,0.25,256,160,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.34832319674893536,0.30327133501250597,0.5507007672161952,0.9184502859547633,1058434,26,,,127.06475138664246,87
0.005,1,3,8,8,0.0003,0.25,1024,128,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.3328592598427364,0.3032830244542964,0.5507113803566224,0.9184471426618592,1636482,23,1.121652738875626,0.3212305270437227,143.4953646659851,100
0.005,1,4,4,8,0.0003,0.25,256,160,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.3045816228213564,0.3032857219813531,0.5507138294807504,0.9184464172963706,2048706,31,3.6144952620090187,0.30467996759939625,228.1026828289032,59
0.005,4,3,2,8,0.0003,0.25,256,96,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.3022693554221556,0.3046779862804111,0.5519764363452584,0.9180720371873541,833346,34,3.1821195647541534,0.31664706603508647,238.27076148986816,71
0.005,2,2,8,4,0.0003,0.25,512,128,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.30253549012336084,0.3047992268193905,0.5520862494387906,0.9180394355856101,845314,34,3.6260443883093627,0.3106091146831752,152.87109303474426,84
0.005,1,2,2,4,0.0003,0.25,256,128,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.3315607622852248,0.3048149131422259,0.5521004556620344,0.9180352175307068,713730,22,0.8595100648897286,0.3190367875694781,96.63852524757385,111
0.005,3,3,2,8,0.0003,0.25,512,160,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.3474505057033299,0.30664306441187766,0.5537536134526597,0.9175436273404721,1800098,22,0.9366821084380846,0.3126090382845529,139.79158854484558,148
0.005,3,4,4,8,0.0003,0.25,1024,128,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.31624338791366813,0.3095220731895819,0.5563470797888508,0.916769461385929,2164482,22,0.9234202096582148,0.33576244181448234,167.40371417999268,98
0.005,4,2,4,4,0.0003,0.25,1024,128,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.32185800661530073,0.30978940356213414,0.5565872829683896,0.9166975762028591,2164482,27,2.0745425246928053,0.3151004679540182,196.83599185943604,68
0.005,2,3,8,4,0.0003,0.25,512,160,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.3131097811690775,0.31171726707816927,0.5583164578249232,0.916179173372455,1800098,25,1.7747188448530082,0.32347851421317925,158.136803150177,41
0.005,1,4,8,4,0.0003,0.25,256,128,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.31420158085583605,0.31221643840925056,0.5587633116170483,0.9160449461158381,1374978,31,3.3739817622130377,0.3132313681225623,213.1986358165741,14
0.005,4,4,4,8,0.0003,0.25,1024,128,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.32996976535414624,0.31401894553490134,0.5603739336683152,0.9155602516403274,2164482,27,2.027551122872699,0.31502866514714606,208.18173742294312,3
0.005,2,4,2,8,0.0003,0.25,512,96,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.3184944624772934,0.3149095326254105,0.5611680074856464,0.915320772618809,1030978,30,2.303710998040595,0.3160336229802072,199.03341507911682,61
0.005,1,3,2,8,0.0003,0.25,512,160,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.3678707593200646,0.31492367356083156,0.5611806069001597,0.9153169701188467,1800098,24,1.4035621202314226,0.3181831936749496,154.0084207057953,77
0.005,2,2,8,4,0.0003,0.25,256,160,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.31032616375725985,0.3152808894483736,0.561498788465633,0.915220914705366,1058434,32,3.6789320516311466,0.320467191085007,148.31817078590393,79
0.005,1,2,8,8,0.0003,0.25,256,160,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.40865204085113405,0.31594851327288087,0.5620929756480514,0.91504139054435,1058434,23,1.1321103806285966,0.3163566563510394,110.85325860977173,93
0.005,2,3,2,8,0.0003,0.25,512,128,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.3056378931174892,0.31784915516273565,0.5637811234537173,0.9145303076138986,1241730,33,3.4717314413640423,0.3233795481762623,186.6780297756195,122
0.005,3,2,2,4,0.0003,0.25,256,160,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.3172913717364603,0.3209388436662334,0.5665146455884732,0.9136994898449239,1553570,29,2.8010324240291222,0.3336420975273387,179.80825543403625,75
0.005,3,2,8,8,0.0003,0.25,1024,128,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.2988151189025327,0.3219729822984824,0.5674266316436711,0.9134214097891891,1636482,35,4.584590273253153,0.3302378178760689,215.81819939613342,74
0.005,4,3,8,4,0.0003,0.25,256,64,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.3027196757427884,0.32316707951472384,0.5684778619389886,0.9131003168427598,423810,42,4.193413983649639,0.3413893717677184,254.53058385849,109
0.005,1,2,4,8,0.0003,0.25,512,128,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.35225762767256963,0.32751838146286694,0.5722922168463126,0.9119302510019479,845314,28,2.229828106235045,0.33324210470498994,124.4692873954773,116
0.005,3,4,8,8,0.0003,0.25,512,160,64,ReduceLROnPlateau,0.1,0.5,0.1,0.5,0.05,"(0.5, 2.0)","(0.75, 1.25)",0.3301508464558694,0.3277783811927409,0.5725193282263411,0.9118603370299526,2377410,21,,,166.33413648605347,83
